PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
rr2B9,r3qrk1/pppb1pb1/2np2pp/3P1P2/7N/3P3P/PPP3BK/R1BQ1R2 b - - 0 15,c6e5 f5f6 e5g4 h3g4,1819,76,93,1483,advantage opening short,https://lichess.org/iF0b1LBy/black#30,Kings_Indian_Attack Kings_Indian_Attack_Symmetrical_Defense
rx0fS,r1bq1rk1/ppp1n1bp/3p2p1/3Pp2P/2P2p2/P1N1P1N1/1P3PP1/R2QKB1R w KQ - 0 13,h5g6 f4g3 g6h7 g8h8,1617,76,89,666,advantage opening short,https://lichess.org/dqAu8vLj#25,Kings_Indian_Defense Kings_Indian_Defense_Other_variations
s031G,rn3rk1/pp2ppbp/2pp1np1/q5B1/2PP2b1/2N1PN2/PP2BPPP/R2Q1RK1 w - - 6 9,h2h3 g4f3 e2f3 a5g5,1253,75,97,900,advantage capturingDefender opening short,https://lichess.org/fIxgnSPy#17,Kings_Indian_Defense Kings_Indian_Defense_Other_variations
s4VNB,r1bqk2r/ppp2ppp/2n1p3/8/4P1n1/5NP1/PPPN1KBP/R1BQ3R w kq - 1 9,f2f1 g4e3 f1e2 e3d1,922,79,85,415,advantage fork opening short,https://lichess.org/k3LZF1a4#17,French_Defense French_Defense_Kings_Indian_Attack
s9Kfe,rn3rk1/pp2ppbp/3p1np1/2q3B1/2P3b1/2NBPN2/PP3PPP/R2Q1RK1 w - - 4 10,h2h3 g4f3 d1f3 c5g5 f3b7 b8d7,1185,75,89,713,advantage capturingDefender defensiveMove long opening,https://lichess.org/RhpbqYvZ#19,Kings_Indian_Defense Kings_Indian_Defense_Other_variations
sDjxL,r1b2rk1/pp3pbp/2n1p1p1/3q4/3P4/P2BBN2/1P3PPP/R2QR1K1 b - - 1 13,c6d4 e3d4 g7d4 d3e4 d4f2 g1f2,1932,76,88,956,advantage long opening,https://lichess.org/b0rlWI5T/black#26,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
sExVF,rn1q1rk1/p1p2p1p/1p4p1/5b2/2P1N3/3B4/PP3PPb/R1BQ1R1K b - - 1 13,d8h4 c1g5 h2g3 g5h4,1820,75,95,2414,crushing opening short,https://lichess.org/Mq64Foj4/black#26,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
sK2dT,3rkb1r/pp3pp1/2n2nb1/2p3Pp/5P1N/4P2P/PPP3B1/R1B2RK1 b k - 0 15,f6e4 h4g6 f7g6 g2e4,1278,78,83,864,advantage capturingDefender opening short,https://lichess.org/MHChQwMD/black#30,Kings_Indian_Attack Kings_Indian_Attack_French_Variation
sO8qO,rn1q1rk1/ppp2ppp/3bpn2/3p4/4P1b1/3P1NP1/PPP2PBP/RNBQR1K1 b - - 0 7,c7c6 e4e5 d6c7 e5f6,1442,81,83,224,advantage fork opening short,https://lichess.org/5hZIzX9A/black#14,Kings_Indian_Attack Kings_Indian_Attack_Keres_Variation
sQY1W,r1bq1rk1/pppn1pbp/3p2p1/4p2n/2PPP3/2N1BPN1/PP1Q2PP/R3KB1R b KQ - 5 9,d8h4 e3g5 h5g3 g5h4,1389,76,88,541,crushing opening short trappedPiece,https://lichess.org/gMYNSqZD/black#18,Kings_Indian_Defense Kings_Indian_Defense_Samisch_Variation
sRXN5,1r1q1rk1/pp1n1ppp/3bb3/2p5/3pBN2/3P2P1/PPP2P1P/R1BQR1K1 w - - 1 13,e4d5 d6f4 d5e6 f4c1 e6d7 c1b2,1854,75,92,243,crushing long opening,https://lichess.org/f0fGErdi#25,French_Defense French_Defense_Kings_Indian_Attack
sRvJ1,rn2k2r/ppp2ppp/1q2b2n/2bp4/8/3P1NP1/PPPN1PBP/R1BQR1K1 w kq - 2 10,f3g5 c5f2 g1h1 f2e1,789,86,94,541,advantage fork opening short,https://lichess.org/KZToCmoq#19,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
sRwj1,r1q2rk1/ppp1bppp/2n5/3Pp3/2P3b1/5NP1/PP2QPBP/R1BR2K1 b - - 0 13,c6d4 d1d4 e5d4 e2e7,1827,74,79,113,advantage opening short,https://lichess.org/SmCpiMTz/black#26,French_Defense French_Defense_Kings_Indian_Attack
sUMLv,r1bq1rk1/ppp1ppbp/6p1/4P3/2Pn1B2/P1N5/1P2B1PP/R2QK1NR w KQ - 0 11,e2g4 c8g4 d1g4 d4c2,1347,74,96,22824,advantage opening short,https://lichess.org/p2Ck7if7#21,Kings_Indian_Defense Kings_Indian_Defense_Four_Pawns_Attack
sXHEg,r2qkb1r/pp3ppp/2n2n2/2p3Bb/4p3/5NPP/PPPNPPB1/R2Q1RK1 w kq - 0 10,d2e4 d8d1 e4f6 g7f6,1526,75,91,1462,advantage opening short,https://lichess.org/UpfjvDFB#19,Kings_Indian_Attack Kings_Indian_Attack_French_Variation
sXQfc,r2q1rk1/pp1nn1pp/2pbpp2/3P3b/8/3P2PP/PPP2PBN/RNB1QR1K b - - 0 11,e6d5 e1e6 h5f7 e6d6,1251,76,97,7733,crushing fork master opening short,https://lichess.org/KB3rOkSP/black#22,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
sYwnu,r1bqnrk1/p3n1bp/2Pp2p1/4pp2/2p1P1P1/2N2P2/PP2BN1P/R1BQ1RK1 b - - 1 14,e7c6 d1d5 g8h8 d5c6,1636,75,83,613,advantage fork master masterVsMaster opening short,https://lichess.org/fFuwNPFF/black#28,Kings_Indian_Defense Kings_Indian_Defense_Orthodox_Variation
sckB7,rn3rk1/pbp1bppp/1p2p3/4P3/1nP5/3q1NP1/PP1N1PBP/R1BQ1RK1 b - - 6 12,f8d8 f3e1 b7g2 e1d3,1622,74,96,1273,crushing opening short,https://lichess.org/hZIkANiA/black#24,French_Defense French_Defense_Kings_Indian_Attack
sdjnM,r1bq1rk1/p1n1p1bp/1p1n1pp1/2pN4/5B2/5N1P/PP3PP1/RB1QR1K1 b - - 1 17,c7e6 d5e7 d8e7 f4d6,1847,75,93,6205,advantage kingsideAttack master opening short,https://lichess.org/Jeu9yEaS/black#34,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
seFpV,r2qnrk1/pp2bppp/2n5/2p1p2b/3pP2P/3P1NPB/PPP2P1N/R1BQR1K1 b - - 6 12,e8d6 g3g4 d8d7 g1g2 h5g6 h4h5,1937,75,91,1202,advantage long opening,https://lichess.org/fyNmunap/black#24,Kings_Indian_Attack Kings_Indian_Attack_Sicilian_Variation
sg1hl,r3rbk1/pbqn1ppp/2n1p3/1pp1P1N1/3p1BNP/3P2P1/PPP2PB1/R2QR1K1 b - - 7 15,c6e7 g4f6 g7f6 e5f6,1901,75,85,421,crushing kingsideAttack opening sacrifice short,https://lichess.org/oWd2h4uq/black#30,French_Defense French_Defense_Kings_Indian_Attack
sjOnx,r1bqk1nr/pp6/4p3/2pP4/3nN3/6P1/PPP2PBP/RNbQ1RK1 w kq - 0 13,d1c1 d4e2 g1h1 e2c1,934,76,98,1367,crushing fork opening short,https://lichess.org/Qr2CW2My#25,Kings_Indian_Attack Kings_Indian_Attack_French_Variation
spUEy,r1bq1rk1/pp2ppb1/3p3p/2p3Nn/1nPP4/2N1P1B1/PP2BPPP/RQ2K2R b KQ - 0 12,h5g3 b1h7,1035,77,94,1531,mate mateIn1 oneMove opening,https://lichess.org/ayiZJbEX/black#24,Kings_Indian_Defense Kings_Indian_Defense_Other_variations
ssA0W,r2q1rk1/ppp1ppbp/2np1np1/6B1/2PPP3/2N2Q1P/PP3PP1/3RKB1R b K - 2 9,e7e5 c3d5 f6d5 g5d8,1930,75,91,2294,crushing opening short,https://lichess.org/fNyT7L4t/black#18,Kings_Indian_Defense Kings_Indian_Defense_Zinnowitz_Variation
sv6hm,rnb1r1k1/pp2Bpbp/6p1/2pNn3/2P5/8/PP2BPPP/R3K1NR w KQ - 0 12,e7c5 e5d3 e1f1 d3c5,1098,78,94,1439,crushing opening pin short,https://lichess.org/Jt9HPOyJ#23,Kings_Indian_Defense Kings_Indian_Defense_Averbakh_Variation
svYM6,rnb1r1k1/pp3pb1/5q1p/3p4/4P3/2NBQ3/PP3PP1/2KR2NR w - - 0 16,c3d5 f6b2,1069,77,94,477,mate mateIn1 oneMove opening queensideAttack,https://lichess.org/hNtBlbD8#31,Kings_Indian_Defense Kings_Indian_Defense_Averbakh_Variation
svjxk,rnbqr1k1/ppp2pb1/3p2pp/3P4/2P1n3/2N3P1/PP2PPBP/R1BQ1RK1 w - - 0 11,g2e4 g7c3 b2c3 e8e4,1354,83,79,439,advantage capturingDefender hangingPiece opening short,https://lichess.org/UctEI59f#21,Indian_Defense Indian_Defense_Kings_Indian_Variation
svtE3,r1bqk2r/ppppppbp/6p1/4n3/1P3n2/5BP1/PBPP1P1P/RN1QK1NR w KQkq - 0 8,g3f4 e5f3 g1f3 g7b2,936,99,93,780,advantage discoveredAttack opening short,https://lichess.org/a8oTsulD#15,Polish_Opening Polish_Opening_Kings_Indian_Variation
sz14W,r2qk2r/pp4pp/2pb1n2/3pnb2/3P4/6P1/PPPN1PBP/R1BQR1K1 b kq - 0 11,e8g8 d4e5 f6g4 e5d6,1306,75,94,754,advantage fork master opening short,https://lichess.org/hXjpTYAJ/black#22,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
szPKM,r1b1qrk1/pp1nnpbp/3B2p1/1N6/8/3BP2P/PP3PP1/R2Q1RK1 b - - 4 16,e8d8 d6c7 d7c5 c7d8,1902,75,94,11554,advantage opening short,https://lichess.org/5Vh9qihx/black#32,Kings_Indian_Defense Kings_Indian_Defense_Other_variations
t1NZu,r2q1rk1/pp2ppbp/2pp1npB/3Pn3/2P1P3/2N2P2/PP1Q1P1P/R3KB1R w KQ - 3 11,h6g7 e5f3 e1e2 f3d2,903,77,96,5425,crushing fork opening short,https://lichess.org/IsK0q4l9#21,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
t1W0R,r2qk2r/ppp2pbp/3p1np1/3Pn3/2P1P3/2N4N/PP4PP/R1BQ1RK1 b kq - 2 11,e5c4 d1a4 d8d7 a4c4,1507,76,84,217,advantage fork opening short,https://lichess.org/CMUzbNvZ/black#22,Kings_Indian_Defense Kings_Indian_Defense_Four_Pawns_Attack
t1zMX,r1bqk1nr/ppp2ppp/4p3/b7/4P3/3P1BP1/PP1N1P1P/R1BQK2R b KQkq - 0 9,d8d3 d1a4 d3d7 a4a5,1103,78,87,239,crushing fork opening short,https://lichess.org/v7Abq1Aj/black#18,French_Defense French_Defense_Kings_Indian_Attack
t2BJC,r2qk2r/ppp1ppbp/3p1np1/3Pn3/2P1P3/2N2B2/PP3PPP/R1BQ1RK1 b kq - 0 9,e5c4 d1a4 f6d7 a4c4,966,86,94,2898,advantage fork opening short,https://lichess.org/AS8WZ3IJ/black#18,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
t2Db5,r2qr1k1/2p2ppp/2n2n2/ppb2b2/2N5/P2P1NP1/1P1BPPBP/R2Q1RK1 w - - 0 13,c4e5 c6e5 f3e5 e8e5,1153,77,91,235,advantage opening short,https://lichess.org/4hfr30p2#25,Kings_Indian_Attack Kings_Indian_Attack_Omega-Delta_Gambit
t5ZZC,r1br2k1/pppn1pbp/5np1/3Np1B1/2P1P3/8/PP3PPP/2KR1BNR b - - 3 10,c7c6 d5f6 g7f6 g5f6,1860,74,95,13846,advantage kingsideAttack opening short,https://lichess.org/qYwi5twU/black#20,Kings_Indian_Defense Kings_Indian_Defense_Accelerated_Averbakh_Variation
t8Qds,r1bqnrk1/ppp1p1b1/8/6Np/2PP2n1/2NQ2B1/PP4PP/R3KB1R b KQ - 2 14,d8d4 d3h7,1008,81,92,263,mate mateIn1 oneMove opening,https://lichess.org/Q8XNfVAi/black#28,Kings_Indian_Defense Kings_Indian_Defense_Four_Pawns_Attack
t8jfP,r1bqn1k1/ppp3b1/3p3p/3Pp3/2P1B2n/2N2r2/PP2NB1P/R2QK2R w KQ - 0 16,e4f3 h4f3 e1f1 c8h3,1017,75,100,335,mate mateIn2 opening short,https://lichess.org/ezFuJaJo#31,Kings_Indian_Defense Kings_Indian_Defense_Samisch_Variation
tA7aI,r1bqkbnr/ppp2ppp/2n5/3P4/8/5BP1/PP1PPP1P/RNBQK2R b KQkq - 0 6,c6d4 d1a4 c7c6 a4d4,981,83,92,1007,advantage fork opening short,https://lichess.org/zW3QEZW5/black#12,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
tDztx,r1bqr1k1/pp1n1p1p/5bpB/3pp3/4P3/3B1N2/PP3PPP/R2Q1RK1 w - - 0 14,e4d5 e5e4 d3e4 e8e4,1157,74,96,6711,advantage fork opening short,https://lichess.org/8AsSMHvN#27,Kings_Indian_Defense Kings_Indian_Defense_Other_variations
tHFI6,rn2k1nr/pp5p/5p2/2p3pb/2Pp4/P2P1NqP/1P1NB1P1/R2Q1K1R b kq - 1 14,g8e7 d2e4 g3f4 g2g3 f4c7 e4f6,1821,75,94,12464,advantage long opening,https://lichess.org/bjISHd5O/black#28,French_Defense French_Defense_Kings_Indian_Attack
tOcPU,rnbqk2r/1p1n1pbp/p1pp2p1/4p3/2PPP3/2N1BP2/PP1QN1PP/R3KB1R w KQkq - 0 9,e3h6 d8h4 g2g3 h4h6,1473,75,93,3020,crushing opening short,https://lichess.org/i9xC1lYc#17,Kings_Indian_Defense Kings_Indian_Defense_Samisch_Variation
tRHdW,r1b1nrk1/ppp3b1/3p2pp/3Ppn2/2P1N1Nq/7P/PP2BPP1/R1BQ1RK1 b - - 3 14,h6h5 c1g5 h4g5 e4g5,1581,72,96,16733,advantage opening short trappedPiece,https://lichess.org/W6SUfdhJ/black#28,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
tX1Xd,r1bbqrk1/ppp2p2/2n3pp/3Np3/2P5/P4NP1/1P2PPBP/2RQ1RK1 b - - 0 13,c6e7 d5f6 g8g7 f6e8,997,75,97,1450,crushing fork opening short,https://lichess.org/DvDcb8mG/black#26,Indian_Defense Indian_Defense_Kings_Indian_Variation
tZJ4W,1rb2rk1/p1q1ppb1/2p3p1/3p3p/2P1P1n1/1PN5/P2BBPPP/2RQ1R1K w - - 0 15,c4d5 c7h2,901,85,89,160,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/1dsgZDYw#29,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
tbDVw,r2q1rk1/ppp1ppbp/2n1b1p1/4N3/8/6PP/PPPN1PB1/R1BQR1K1 b - - 0 12,g7e5 g2c6 b7c6 e1e5,1323,76,93,12373,advantage capturingDefender intermezzo opening short,https://lichess.org/L3WdrEEf/black#24,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
tbbtr,rnbr2k1/pp3pbp/6p1/2p1N3/2P1n3/2N5/PP2BPPP/R1B2RK1 w - - 0 11,e5f7 e4c3 f7d8 c3e2,1727,76,68,617,advantage opening short,https://lichess.org/BluUkwbn#21,Kings_Indian_Defense Kings_Indian_Defense_Orthodox_Variation
tbqps,r2q1rk1/ppp1bppp/2n1pnb1/8/4P1P1/5N1P/PPPN1PB1/R1BQR1K1 b - - 0 11,g6e4 d2e4 d8d1 e4f6 e7f6 e1d1,1524,75,98,922,advantage long opening sacrifice,https://lichess.org/m8p0cjiz/black#22,Kings_Indian_Attack Kings_Indian_Attack_Keres_Variation
tiHr1,r1b2rk1/1pp2pb1/3p2p1/3Pp1q1/2P1Pn1p/P3B1N1/1PB2PPP/1R1Q1RK1 w - - 0 17,g3e2 g5g2,825,75,100,506,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/SOTxFniO#33,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
tipSX,r1bqr1k1/pppn1pb1/3p1n1p/4p3/2PPN1p1/3BPNB1/PP3PPP/R2Q1RK1 w - - 0 12,d4e5 f6e4 d3e4 g4f3,1771,75,95,1795,crushing opening short,https://lichess.org/Bgw9Ikih#23,Kings_Indian_Defense Kings_Indian_Defense_Smyslov_Variation
trW2n,r1q2rk1/ppp2pb1/3p1n1p/3Nn1p1/2P5/4P1B1/PP3PPP/R2QK1NR b KQ - 1 12,e5c4 d5e7 g8h8 e7c8,1149,79,80,228,crushing fork opening short,https://lichess.org/hUFGoIbQ/black#24,Kings_Indian_Defense Kings_Indian_Defense_Other_variations
tshBr,rnbqk2r/pp3ppp/3bpn2/2pp4/4P3/3P1NP1/PPPN1PBP/R1BQK2R b KQkq - 2 6,d8b6 e4e5 d6e7 e5f6,1399,75,96,6813,crushing fork opening short,https://lichess.org/zi9lUq5r/black#12,French_Defense French_Defense_Kings_Indian_Attack
tsvFt,rnbq1rk1/p1p2ppp/1p2pb2/8/3PN3/2P2Q2/PP3PPP/R3KBNR b KQ - 1 9,c8b7 e4f6 d8f6 f3b7,1007,76,95,3360,crushing discoveredAttack opening short,https://lichess.org/WN0j9A5W/black#18,French_Defense French_Defense_Kings_Indian_Attack
tutqI,r2q1rk1/pppn1pp1/3bb3/3p4/7Q/3P1n2/PPP1B3/RNB1K1NR w KQ - 0 16,e2f3 d8h4 h1h4 d6g3 e1f1 g3h4,1166,77,89,419,advantage attraction exposedKing fork long opening,https://lichess.org/gSqFtArl#31,French_Defense French_Defense_Kings_Indian_Attack
tv8Ja,r1b2r1k/pppqn1b1/3p3p/3Pp1nQ/2P1Pp1N/2N4P/PP3P1K/R1B2BR1 b - - 7 17,d7e8 g1g5 e8h5 g5h5,1577,75,83,208,crushing master opening pin short,https://lichess.org/FNprOpiE/black#34,Kings_Indian_Defense Kings_Indian_Defense_Orthodox_Variation
tvfeT,r1b2rk1/pppnqpbp/5np1/4p3/2P5/2NBPN2/PP3PPP/R1BQR1K1 w - - 2 10,c3d5 f6d5 c4d5 e5e4 d3e4 e7e4,1194,76,88,1219,crushing fork long opening,https://lichess.org/GA3GXSpl#19,Kings_Indian_Defense Kings_Indian_Defense_Other_variations
txiGl,r1b2rk1/pp2ppbp/1qnp1np1/8/2PN4/2N3P1/PP2PPBP/1RBQ1RK1 w - - 3 10,c3a4 b6d4 d1d4 c6d4,1179,79,91,3294,advantage opening short,https://lichess.org/N8tbRu2F#19,Kings_Indian_Defense Kings_Indian_Defense_Fianchetto_Variation
u2WwD,r2qkbnr/ppp2ppp/4p3/3pP3/6b1/2P3P1/PP2PP1P/RNBQKB1R b KQkq - 0 6,f8c5 d1a4 d8d7 a4g4,1477,75,97,4192,advantage fork opening short,https://lichess.org/xAt0W7cs/black#12,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
u3Jyz,rnb2k1r/2N1qp1p/p2p2p1/Q1nP4/8/8/Pb2BPPP/1R2K1NR b K - 1 14,b2c3 a5c3 e7c7 c3h8,899,77,97,3266,advantage hangingPiece opening short,https://lichess.org/gUDLRccI/black#28,Kings_Indian_Defense Kings_Indian_Defense_Accelerated_Averbakh_Variation
u4RGE,r2qr1k1/pp1nbppp/2p1pnb1/8/4P1PN/2N4P/PPP1QPB1/R1B1R1K1 b - - 2 15,f6e4 h4g6 e4c3 g6e7,1754,74,95,12965,advantage kingsideAttack opening short,https://lichess.org/ARTxBrjZ/black#30,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
u9EU3,r1bqr1k1/1p3pb1/p5pp/3Np3/2Pn4/6P1/PPN2PBP/R2QR1K1 b - - 3 17,c8f5 c2d4 e5d4 e1e8 d8e8 d5c7 e8b8 c7a8,1532,76,94,5501,advantage fork opening veryLong,https://lichess.org/ufCC7fwd/black#34,Kings_Indian_Attack Kings_Indian_Attack_Sicilian_Variation
u9J3t,r1b2rk1/ppp2qb1/3ppnpp/8/2P4N/2N3PB/PP2PP1P/R2QK2R w KQ - 2 13,e1g1 g6g5 h4f3 g5g4 h3g2 g4f3,1648,74,92,360,crushing fork long opening,https://lichess.org/fiuuWO2r#25,Kings_Indian_Defense Kings_Indian_Defense_Fianchetto_Variation
u9LM8,rnbqr1k1/pp3p1p/6p1/2pNb3/2P2B2/5Q2/PP4PP/2KR1B1R b - - 1 14,b8c6 f4e5 e8e5 d5f6 d8f6 f3f6,1286,75,92,1528,advantage kingsideAttack long master opening,https://lichess.org/w7AF1cD9/black#28,Kings_Indian_Defense Kings_Indian_Defense_Four_Pawns_Attack
uCrfN,rn1r2k1/ppp2pbp/5np1/2P1p3/1P4b1/4PN2/PB3PPP/RN2KB1R w KQ - 2 10,f3e5 d8d1,520,100,96,307,mate mateIn1 oneMove opening,https://lichess.org/m7Ra0Zc6#19,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
uJnVy,r2qkb1r/pQ1n1ppp/2p1p3/3n4/8/5BP1/PP1PPP1P/RNB1K2R w KQkq - 1 9,b7c6 a8c8 c6c8 d8c8,1273,75,90,907,advantage opening short,https://lichess.org/S0Y3PHha#17,Kings_Indian_Attack Kings_Indian_Attack_Keres_Variation
uPkgC,rnb1r1k1/pp2qp1p/3p1npb/2pP4/2P5/3BBP2/PP1Q2PP/R2NK1NR w KQ - 5 12,g1e2 h6e3 d2e3 e7e3 d1e3 e8e3,1131,77,94,1210,crushing long opening,https://lichess.org/11O30z3L#23,Kings_Indian_Defense Kings_Indian_Defense_Samisch_Variation
uQ4pc,r1b2rk1/pp1q1p1p/2np2p1/3N4/2PNP1B1/8/P4PPP/b1BQK2R b K - 0 13,d7g4 d5f6 g8h8 f6g4,1432,75,97,9536,advantage fork opening short,https://lichess.org/HIlgUYAY/black#26,Kings_Indian_Defense Kings_Indian_Defense_Exchange_Variation
uV99X,2r2rk1/ppqbppbp/2np1np1/3N4/2PN4/1P4P1/PB2PPBP/2RQ1RK1 b - - 6 12,c7b8 d4c6 d7c6 d5e7,1533,73,97,11340,capturingDefender crushing opening short,https://lichess.org/vKFERcQg/black#24,Kings_Indian_Attack Kings_Indian_Attack_Symmetrical_Defense
uWKVC,r1bqnrk1/ppp1n1b1/3p4/2PPp2p/4P1P1/2NB1pP1/PP1BN2P/2RQK2R w K - 0 17,g4h5 f3f2 e1f1 c8h3,1278,77,97,20923,advancedPawn mate mateIn2 opening short,https://lichess.org/yVrlWVPN#33,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
uWTsL,rnb1r1k1/pp3pbp/1q3np1/3p2B1/3NP3/2N2P2/PP2B1PP/R2Q1RK1 w - - 2 13,g5f6 g7f6 c3d5 b6d4 d1d4 f6d4,1623,75,88,631,advantage long opening,https://lichess.org/A5jmGgcY#25,Kings_Indian_Defense Kings_Indian_Defense_Orthodox_Variation
uXb57,rnbq1rk1/ppp2pbp/3p2p1/4p2n/2PPP3/2NBBP2/PP4PP/R2QK1NR w KQ - 2 8,d1d2 e5d4 e3d4 g7d4,1708,78,95,13831,advantage fork opening short,https://lichess.org/qpolU8bp#15,Kings_Indian_Defense Kings_Indian_Defense_Samisch_Variation
uaQzv,rn1q1rk1/p3bppp/1p2p3/2pb4/8/P2P1NP1/1P2PPBP/1RBQ1RK1 b - - 1 11,b8c6 e2e4 d5e4 d3e4 d8d1 f1d1,1594,75,93,1742,advantage long opening,https://lichess.org/Me0pwnRC/black#22,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
ubeAS,r3kbnr/ppp2pp1/2P5/4q3/4P3/6Pb/PP2PPB1/RNBQ1RK1 b kq - 0 14,h3g2 d1d7,979,77,96,555,mate mateIn1 oneMove opening,https://lichess.org/36TLdhDn/black#28,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
uc4d0,1rb2rk1/1p1nppbp/p2p2p1/q3n3/N1P5/1P3NP1/PB2PPBP/1R1Q1RK1 w - - 8 14,b2c3 e5f3 e2f3 g7c3 a4c3 a5c3,1357,77,82,886,advantage discoveredAttack long opening,https://lichess.org/NInFBN8B#27,Kings_Indian_Defense Kings_Indian_Defense_Fianchetto_Variation
uonmR,r1bqk2r/ppp2pb1/2np1ppp/8/2PPP3/2NB4/PP2NPPP/R2QK2R b KQkq - 3 8,c6b4 d1a4 b4c6 d4d5 d8d7 d5c6,1266,74,95,15223,advantage fork long opening,https://lichess.org/29OtFpc5/black#16,Kings_Indian_Defense Kings_Indian_Defense_Accelerated_Averbakh_Variation
upi0g,r2qk2r/ppp2pBp/5n2/3b4/3p4/6P1/PPP1PPBP/RN2NRK1 b kq - 0 12,h8g8 g7f6 d8f6 g2d5,1156,76,95,3990,advantage capturingDefender opening short,https://lichess.org/ZIri0UfD/black#24,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
urOUY,rnbq1r1k/pppp1Qbp/5np1/6B1/2P1P3/2N2N2/PP3PPP/R3KB1R w KQ - 2 12,f7d5 f6d5 g5d8 d5c3,1670,75,86,659,crushing opening short,https://lichess.org/wLzR5FRG#23,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
urqeJ,r2q1rk1/pppn1pbp/6p1/6Bn/3pP1Q1/3P3P/PPP3B1/RN2R1K1 b - - 3 15,d7e5 g5d8 e5g4 h3g4 a8d8 g4h5,1178,80,90,772,advantage long opening,https://lichess.org/KbjmhinT/black#30,Kings_Indian_Attack Kings_Indian_Attack_Symmetrical_Defense
uu6vS,r3k1nr/pppq2p1/3b1p1p/7b/3QP3/3P2PP/PP1N1PB1/R1B2RK1 w kq - 0 14,g3g4 d6h2 g1h2 d7d4,1211,77,81,221,advantage discoveredAttack opening short,https://lichess.org/xfaqzu3l#27,French_Defense French_Defense_Kings_Indian_Attack
uz9iu,r3rnk1/pp1q1pp1/3b3p/3Bp2Q/7N/3P2Pb/PPP2P2/R1B1R1K1 w - - 2 15,d5e4 h3g4 h5g4 d7g4,1511,74,93,1240,crushing master opening short trappedPiece,https://lichess.org/SDNvVZu3#29,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
v0kiQ,r2qkb1r/ppp2ppp/2n2n2/4p3/4P1b1/5NP1/PPPNQP1P/R1B1KB1R w KQkq - 1 8,h2h3 c6d4 f3d4 g4e2,1633,76,88,122,advantage opening short,https://lichess.org/0HsG8OWt#15,French_Defense French_Defense_Kings_Indian_Attack
vA22j,1r1q1rk1/1b2ppb1/3p2p1/1Nn4p/P3n3/BP2PN1P/4BPP1/2RQ1RK1 w - - 0 17,f3d2 e4d2 d1d2 c5b3,1337,75,91,1491,advantage capturingDefender opening short,https://lichess.org/xQ3slvev#33,Kings_Indian_Defense Kings_Indian_Defense_Semi-Classical_Variation
vBdBr,rn2nr1k/ppp2qbp/3p4/3PpbB1/2P5/2NB1N1P/PP3P2/R2QK1R1 w Q - 0 14,d3f5 f7f5 g1g3 e5e4,1465,75,90,2345,advantage opening short,https://lichess.org/8IFzQE8y#27,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
vIYPc,rn3qk1/ppp2rbp/5np1/3P2B1/4N3/8/PP2N1PP/R2Q1RK1 w - - 1 16,d5d6 f6e4 f1f7 f8f7,924,85,94,391,advantage hangingPiece opening short,https://lichess.org/vm5vqLQf#31,Kings_Indian_Defense Kings_Indian_Defense_Four_Pawns_Attack
vN5yu,r1b1k2r/1pp1bpp1/4p3/p3P3/3q4/P1NP2p1/1P1BBPP1/R2Q1RK1 w kq - 0 17,d2e3 h8h1 g1h1 d4h4 h1g1 h4h2,1893,75,97,12697,attraction kingsideAttack long mate mateIn3 opening sacrifice,https://lichess.org/NHM53ot8#33,French_Defense French_Defense_Kings_Indian_Attack
vNV3X,r1q1r1k1/ppp1ppbp/2np1Pp1/6B1/2PP4/2N2NP1/PP3PbP/2RQ1RK1 b - - 0 12,g7f6 g1g2 f6g5 f3g5,1856,75,83,312,advantage hangingPiece opening short,https://lichess.org/iaE7CVoE/black#24,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
